,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
60,2022-10-12 20:28:51,61.0,0,68.06020645,68.06020645,68.06020645,mc,0,0,10073.817720000001,0.92,62.615389934,62.615389934,62.615389934,0.92,62.615389934,62.615389934,62.615389934,0.939232,63.92432382444639,63.92432382444639,63.92432382444639
61,2022-10-12 20:40:41,62.0,0,61.10245161,61.10245161,61.10245161,mc,0,0,10139.186310000001,0.92,56.214255481200006,56.214255481200006,56.214255481200006,0.92,56.214255481200006,56.214255481200006,56.214255481200006,0.939232,57.38937783056352,57.38937783056352,57.38937783056352
62,2022-10-12 20:52:27,63.0,1,101.5889806,101.5889806,101.5889806,mc,0,0,10112.17242,0.92,93.46186215200001,93.46186215200001,93.46186215200001,0.92,93.46186215200001,93.46186215200001,93.46186215200001,0.939232,95.4156214268992,95.4156214268992,95.4156214268992
63,2022-10-12 21:04:12,64.0,0,0.0,0.0,0.0,mc,0,0,10275.01964,0.92,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.939232,0.0,0.0,0.0
64,2022-10-12 21:15:40,65.0,1,212.8052903,212.8052903,212.8052903,mc,0,0,10340.123810000001,0.92,195.780867076,195.780867076,195.780867076,0.92,195.780867076,195.780867076,195.780867076,0.939232,199.8735384190496,199.8735384190496,199.8735384190496
65,2022-10-28 17:51:09,66.0,0,695.996129,695.996129,695.996129,pc,1,1,10131.329160000001,0.87,605.51663223,605.51663223,605.51663223,0.87,605.51663223,605.51663223,605.51663223,0.959663,667.921733144527,667.921733144527,667.921733144527
66,2022-10-28 18:03:25,67.0,1,622.3517419,622.3517419,622.3517419,pc,0,0,10257.311310000001,0.87,541.446015453,541.446015453,541.446015453,0.87,541.446015453,541.446015453,541.446015453,0.959663,597.2479396869797,597.2479396869797,597.2479396869797
67,2022-10-28 18:15:20,68.0,1,519.9549677,519.9549677,519.9549677,pc,0,0,10126.16547,0.87,452.360821899,452.360821899,452.360821899,0.87,452.360821899,452.360821899,452.360821899,0.959663,498.98154416788515,498.98154416788515,498.98154416788515
68,2022-10-28 18:27:30,69.0,1,1176.301161,1176.301161,1176.301161,pc,0,0,10169.39464,0.87,1023.3820100700001,1023.3820100700001,1023.3820100700001,0.87,1023.3820100700001,1023.3820100700001,1023.3820100700001,0.959663,1128.852701068743,1128.852701068743,1128.852701068743
69,2022-10-28 18:39:43,70.0,0,819.5458065,819.5458065,819.5458065,pc,0,0,10007.936310000001,0.87,713.004851655,713.004851655,713.004851655,0.87,713.004851655,713.004851655,713.004851655,0.959663,786.4877873032095,786.4877873032095,786.4877873032095
72,2022-10-28 19:31:19,71.0,1,61.73338065,61.73338065,61.73338065,mc,0,0,10228.76964,0.87,53.7080411655,53.7080411655,53.7080411655,0.87,53.7080411655,53.7080411655,53.7080411655,0.959663,59.24324127472095,59.24324127472095,59.24324127472095
73,2022-10-28 19:43:20,72.0,0,505.9765161,505.9765161,505.9765161,pc,0,1,10113.97797,0.87,440.19956900700004,440.19956900700004,440.19956900700004,0.87,440.19956900700004,440.19956900700004,440.19956900700004,0.959663,485.56694137007435,485.56694137007435,485.56694137007435
74,2022-10-28 19:55:36,73.0,1,451.8778065,451.8778065,451.8778065,pc,0,1,10083.97797,0.87,393.133691655,393.133691655,393.133691655,0.87,393.133691655,393.133691655,393.133691655,0.959663,433.65041141920955,433.65041141920955,433.65041141920955
75,2022-10-28 20:07:34,74.0,0,1516.371097,1516.371097,1516.371097,pc,0,0,10253.76964,0.87,1319.24285439,1319.24285439,1319.24285439,0.87,1319.24285439,1319.24285439,1319.24285439,0.959663,1455.205236060311,1455.205236060311,1455.205236060311
76,2022-10-28 20:19:21,75.0,1,919.0138065,919.0138065,919.0138065,pc,0,0,10262.311310000001,0.87,799.542011655,799.542011655,799.542011655,0.87,799.542011655,799.542011655,799.542011655,0.959663,881.9435465872095,881.9435465872095,881.9435465872095
77,2022-10-28 20:31:19,76.0,0,402.0747097,402.0747097,402.0747097,pc,0,0,10299.56509,0.87,349.80499743900003,349.80499743900003,349.80499743900003,0.87,349.80499743900003,349.80499743900003,349.80499743900003,0.959663,385.85622213483117,385.85622213483117,385.85622213483117
78,2022-10-28 20:43:36,77.0,1,118.4283871,118.4283871,118.4283871,mc,0,0,10232.936310000001,0.87,103.032696777,103.032696777,103.032696777,0.87,103.032696777,103.032696777,103.032696777,0.959663,113.6513412495473,113.6513412495473,113.6513412495473
79,2022-10-28 20:55:30,78.0,1,116.4377032,116.4377032,116.4377032,mc,0,0,10127.51964,0.87,101.300801784,101.300801784,101.300801784,0.87,101.300801784,101.300801784,101.300801784,0.959663,111.74095556602161,111.74095556602161,111.74095556602161
80,2022-10-28 21:06:57,79.0,0,641.5943226,641.5943226,641.5943226,pc,0,0,10258.85778,0.87,558.187060662,558.187060662,558.187060662,0.87,558.187060662,558.187060662,558.187060662,0.959663,615.7143324092839,615.7143324092839,615.7143324092839
81,2022-10-29 17:13:27,80.0,1,703.5596129,703.5596129,703.5596129,pc,0,0,10329.42936,0.92,647.2748438680001,647.2748438680001,647.2748438680001,0.92,647.2748438680001,647.2748438680001,647.2748438680001,0.951361,669.339176888157,669.339176888157,669.339176888157
82,2022-10-29 17:25:08,81.0,0,507.536129,507.536129,507.536129,pc,1,1,10374.98492,0.92,466.93323868000004,466.93323868000004,466.93323868000004,0.92,466.93323868000004,466.93323868000004,466.93323868000004,0.951361,482.85007922156905,482.85007922156905,482.85007922156905
83,2022-10-29 17:37:18,82.0,0,425.2645161,425.2645161,425.2645161,pc,1,1,10406.061310000001,0.92,391.243354812,391.243354812,391.243354812,0.92,391.243354812,391.243354812,391.243354812,0.951361,404.5800753014121,404.5800753014121,404.5800753014121
84,2022-10-29 17:49:21,83.0,1,382.6927742,382.6927742,382.6927742,mc,0,0,10400.01964,0.92,352.077352264,352.077352264,352.077352264,0.92,352.077352264,352.077352264,352.077352264,0.951361,364.07898035568616,364.07898035568616,364.07898035568616
85,2022-10-29 18:01:44,84.0,0,35.71933935,35.71933935,35.71933935,bc,0,0,10444.74186,0.92,32.861792202,32.861792202,32.861792202,0.92,32.861792202,32.861792202,32.861792202,0.951361,33.98198640335535,33.98198640335535,33.98198640335535
86,2022-10-29 18:13:22,85.0,0,34.92631742,34.92631742,34.92631742,bc,0,0,10312.51964,0.92,32.1322120264,32.1322120264,32.1322120264,0.92,32.1322120264,32.1322120264,32.1322120264,0.951361,33.22753626700862,33.22753626700862,33.22753626700862
87,2022-10-29 18:25:06,86.0,0,344.9746452,344.9746452,344.9746452,mc,0,0,10352.76002,0.92,317.376673584,317.376673584,317.376673584,0.92,317.376673584,317.376673584,317.376673584,0.951361,328.1954234321172,328.1954234321172,328.1954234321172
88,2022-10-29 18:36:51,87.0,0,371.907871,371.907871,371.907871,mc,0,0,10382.51964,0.92,342.15524132,342.15524132,342.15524132,0.92,342.15524132,342.15524132,342.15524132,0.951361,353.818644062431,353.818644062431,353.818644062431
89,2022-10-29 18:49:00,88.0,0,857.295871,857.295871,857.295871,pc,0,0,10417.51964,0.92,788.7122013200001,788.7122013200001,788.7122013200001,0.92,788.7122013200001,788.7122013200001,788.7122013200001,0.951361,815.5978571304311,815.5978571304311,815.5978571304311
90,2022-10-29 19:00:56,89.0,0,858.3166452,858.3166452,858.3166452,pc,0,0,10417.10297,0.92,789.651313584,789.651313584,789.651313584,0.92,789.651313584,789.651313584,789.651313584,0.951361,816.5689818941172,816.5689818941172,816.5689818941172
91,2022-10-29 19:13:02,90.0,0,1109.506065,1109.506065,1109.506065,pc,0,0,10424.186310000001,0.92,1020.7455798000001,1020.7455798000001,1020.7455798000001,0.92,1020.7455798000001,1020.7455798000001,1020.7455798000001,0.951361,1055.540799504465,1055.540799504465,1055.540799504465
92,2022-10-29 19:24:56,91.0,0,445.1016774,445.1016774,445.1016774,pc,0,0,10342.623810000001,0.92,409.49354320800006,409.49354320800006,409.49354320800006,0.92,409.49354320800006,409.49354320800006,409.49354320800006,0.951361,423.4523769129414,423.4523769129414,423.4523769129414
93,2022-10-29 19:36:58,92.0,0,1363.608,1363.608,1363.608,pc,0,0,10277.48492,0.92,1254.51936,1254.51936,1254.51936,0.92,1254.51936,1254.51936,1254.51936,0.951361,1297.283470488,1297.283470488,1297.283470488
94,2022-10-29 19:48:51,93.0,1,852.7645161,852.7645161,852.7645161,pc,0,0,10388.14464,0.92,784.5433548120001,784.5433548120001,784.5433548120001,0.92,784.5433548120001,784.5433548120001,784.5433548120001,0.951361,811.2869028014121,811.2869028014121,811.2869028014121
95,2022-10-29 20:00:36,94.0,1,614.2192258,614.2192258,614.2192258,pc,0,0,10406.47797,0.92,565.081687736,565.081687736,565.081687736,0.92,565.081687736,565.081687736,565.081687736,0.951361,584.3442168763138,584.3442168763138,584.3442168763138
96,2022-10-29 20:12:32,95.0,1,214.0350968,214.0350968,214.0350968,mc,0,0,10416.49691,0.92,196.912289056,196.912289056,196.912289056,0.92,196.912289056,196.912289056,196.912289056,0.951361,203.6246437267448,203.6246437267448,203.6246437267448
97,2022-10-29 20:24:20,96.0,1,140.9448774,140.9448774,140.9448774,mc,0,0,10376.061310000001,0.92,129.66928720800001,129.66928720800001,129.66928720800001,0.92,129.66928720800001,129.66928720800001,129.66928720800001,0.951361,134.0894595081414,134.0894595081414,134.0894595081414
98,2022-10-29 20:36:21,97.0,0,612.8175484,612.8175484,612.8175484,pc,0,0,10232.936310000001,0.92,563.792144528,563.792144528,563.792144528,0.92,563.792144528,563.792144528,563.792144528,0.951361,583.0107156633724,583.0107156633724,583.0107156633724
99,2022-10-29 20:48:14,98.0,0,191.288671,191.288671,191.288671,mc,0,0,10293.45714,0.92,175.98557732,175.98557732,175.98557732,0.92,175.98557732,175.98557732,175.98557732,0.951361,181.984581331231,181.984581331231,181.984581331231
100,2022-10-29 20:59:49,99.0,1,177.4405306,177.4405306,177.4405306,mc,0,0,10400.22797,0.92,163.245288152,163.245288152,163.245288152,0.92,163.245288152,163.245288152,163.245288152,0.951361,168.8100006321466,168.8100006321466,168.8100006321466
101,2022-10-29 21:11:38,100.0,0,439.9139032,439.9139032,439.9139032,pc,0,0,10447.07321,0.92,404.720790944,404.720790944,404.720790944,0.92,404.720790944,404.720790944,404.720790944,0.951361,418.5169308622552,418.5169308622552,418.5169308622552
102,2022-10-31 17:16:49,101.0,1,114.4021935,114.4021935,114.4021935,mc,0,0,10586.30752,0.96,109.82610575999999,109.82610575999999,109.82610575999999,0.93,106.394039955,106.394039955,106.394039955,0.949013,108.5691688600155,108.5691688600155,108.5691688600155
103,2022-10-31 17:28:19,102.0,0,708.5101935,708.5101935,708.5101935,pc,0,0,10592.17242,0.96,680.16978576,680.16978576,680.16978576,0.93,658.914479955,658.914479955,658.914479955,0.949013,672.3853842640156,672.3853842640156,672.3853842640156
