,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_su_raw,kgh_ch4_60_std_su_raw
122,2022-11-04 18:47:19,123.0,0,bc,1,1,6635.436307,0.9600000000000001,23.428452000000007,0.02010041679304776,22.491313920000003,0.019296400121325816
123,2022-11-04 18:51:05,124.0,1,bc,0,0,6519.602972999999,0.9600000000000001,23.329007999999998,0.013196120231057968,22.39584768,0.012668275421815534
124,2022-11-04 18:54:29,125.0,0,bc,1,1,6620.852972999999,0.9600000000000001,34.686612,0.017497190166677147,33.299147520000005,0.016797302560010236
125,2022-11-04 18:58:39,126.0,1,mc,0,0,6495.679813000001,0.9600000000000001,88.23737999999999,0.04152035563676504,84.7078848,0.039859541411294795
126,2022-11-04 19:02:05,127.0,1,mc,0,0,6616.547418,0.9600000000000001,88.27458,0.033425083446265796,84.74359679999999,0.03208808010841487
127,2022-11-04 19:05:49,128.0,0,mc,1,1,6518.14464,0.9600000000000001,65.38362000000001,0.02893006646661456,62.7682752,0.027772863807950576
128,2022-11-04 19:09:12,129.0,0,mc,0,0,6616.616862000001,0.9600000000000001,65.35488,0.02487509679735923,62.740684800000004,0.023880092925464447
129,2022-11-04 19:13:26,130.0,1,mc,0,0,6623.248807,0.9600000000000001,48.47436000000001,0.02699450791600421,46.535385600000005,0.02591472759936311
130,2022-11-04 19:17:13,131.0,1,mc,0,0,6594.255751000001,0.9600000000000001,48.59999999999999,0.02804258263209736,46.655999999999985,0.02692087932681304
131,2022-11-04 19:21:24,132.0,0,mc,1,1,6580.436307,0.9600000000000001,70.32827999999999,0.025627559318244227,67.51514879999999,0.024602456945515012
132,2022-11-04 19:24:29,133.0,0,mc,0,0,6623.908529,0.9600000000000001,53.25372000000001,0.03228998270440614,51.1235712,0.030998383396230074
133,2022-11-04 19:28:08,134.0,0,mc,0,0,6667.51964,0.9600000000000001,53.34101999999999,0.04074781807613868,51.2073792,0.03911790535309244
134,2022-11-04 19:31:29,135.0,0,mc,0,0,6650.227972999999,0.9600000000000001,53.59619999999999,0.043711380048708816,51.452352000000005,0.04196292484675931
135,2022-11-04 19:35:16,136.0,0,mc,0,0,6573.14464,0.9600000000000001,53.41878,0.03213399277284921,51.2820288,0.030848633061935443
136,2022-11-04 19:38:33,137.0,0,mc,0,0,6587.3996910000005,0.9600000000000001,53.36646,0.04500545051736702,51.2318016,0.04320523249667172
137,2022-11-04 19:42:04,138.0,0,mc,0,0,6538.873807,0.9600000000000001,53.24334,0.03018890356248621,51.113606399999995,0.028981347419987098
138,2022-11-04 19:45:32,139.0,0,mc,1,1,6586.26964,0.9600000000000001,95.67678000000002,0.047339433521132436,91.84970879999997,0.045445856180285404
139,2022-11-04 19:49:07,140.0,0,mc,0,0,6570.471029,0.9600000000000001,95.75634,0.053472645311506015,91.9260864,0.05133373949905065
140,2022-11-04 19:52:28,141.0,0,mc,0,0,6576.785513000001,0.9600000000000001,95.90723999999997,0.04620101693796018,92.07095039999999,0.04435297626044065
141,2022-11-04 19:56:03,142.0,1,mc,0,0,6564.811307,0.9600000000000001,60.03720000000001,0.03174594061864821,57.635712000000005,0.030476102993902084
142,2022-11-04 19:59:27,143.0,1,mc,0,0,6568.491862000001,0.9600000000000001,60.11994,0.026624095114724636,57.71514239999999,0.0255591313101365
143,2022-11-04 20:03:35,144.0,0,mc,0,0,6580.038579,0.9600000000000001,82.80798000000001,0.031524382814963434,79.49566080000001,0.030263407502364847
144,2022-11-04 20:06:48,145.0,0,mc,0,0,6532.727972999999,0.9600000000000001,82.85286000000002,0.03342771203961384,79.53874560000001,0.03209060355802912
145,2022-11-04 20:10:37,146.0,0,mc,0,0,6589.811307,0.9600000000000001,125.61558000000001,0.04716743633957085,120.5909568,0.04528073888598664
146,2022-11-04 20:13:49,147.0,0,mc,1,1,6593.64464,0.9600000000000001,102.56346000000002,1.1816683955395229,98.46092159999998,1.1344016597179414
147,2022-11-04 20:17:39,148.0,1,mc,0,0,6561.165472999999,0.9600000000000001,103.33601999999999,0.040237897643634744,99.20257919999999,0.03862838173788869
148,2022-11-04 20:21:08,149.0,1,mc,0,0,6431.234918,0.9600000000000001,103.10495999999999,0.061366195077625245,98.9807616,0.05891154727451886
149,2022-11-04 20:25:00,150.0,1,mc,0,0,6565.227972999999,0.9600000000000001,103.05078000000002,0.05733661178381099,98.9287488,0.055043147312457054
150,2022-11-04 20:28:13,151.0,1,mc,0,0,6583.14464,0.9600000000000001,103.15247999999998,0.061895825000902446,99.02638080000001,0.059419992000868
151,2022-11-04 20:31:59,152.0,0,mc,1,1,6601.622203999999,0.9600000000000001,75.85571999999999,0.05414407897578182,72.8214912,0.051978315816749804
152,2022-11-07 19:23:24,153.0,1,bc,0,0,6835.602973000001,0.9600000000000001,14.015796,0.013737422746964309,13.455164159999999,0.013187925837085685
153,2022-11-07 19:27:32,154.0,1,bc,1,1,6752.936307,0.9600000000000001,13.599029999999999,1.4663775726252448,13.055068799999999,1.407722469720235
154,2022-11-07 19:31:45,155.0,0,bc,1,1,6725.985548999999,0.9600000000000001,22.957812000000004,0.0119481803167409,22.039499520000003,0.011470253104071324
155,2022-11-07 19:35:43,156.0,1,bc,0,0,6696.061307,0.9600000000000001,23.022041999999995,0.016576982081044266,22.101160320000005,0.015913902797802276
