,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
54,2022-10-31 20:04:28,55.0,1,0.0,0.0,0.0,None,0.0,0.0,6593.526583999999,0.96,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.949013,0.0,0.0,0.0
56,2022-10-31 20:11:39,56.0,1,245.2150452,245.2150452,245.2150452,mc,0.0,1.0,6560.852972999999,0.96,235.40644339199997,235.40644339199997,235.40644339199997,0.93,228.049992036,228.049992036,228.049992036,0.949013,232.7122656903876,232.7122656903876,232.7122656903876
57,2022-10-31 20:15:00,57.0,1,1126.075355,1126.075355,1126.075355,pc,0.0,1.0,6592.102972999999,0.96,1081.0323408,1081.0323408,1081.0323408,0.93,1047.25008015,1047.25008015,1047.25008015,0.949013,1068.660150874615,1068.660150874615,1068.660150874615
58,2022-10-31 20:18:40,58.0,1,1134.27871,1134.27871,1134.27871,pc,0.0,0.0,6617.51964,0.96,1088.9075616,1088.9075616,1088.9075616,0.93,1054.8792003,1054.8792003,1054.8792003,0.949013,1076.44524141323,1076.44524141323,1076.44524141323
59,2022-10-31 20:21:59,59.0,0,1.824113032,1.824113032,1.824113032,bc,1.0,1.0,6578.76964,0.96,1.75114851072,1.75114851072,1.75114851072,0.93,1.6964251197600002,1.6964251197600002,1.6964251197600002,0.949013,1.731106980837416,1.731106980837416,1.731106980837416
61,2022-10-31 20:32:23,60.0,0,10.52024516,10.52024516,10.52024516,bc,1.0,1.0,6588.14464,0.96,10.099435353599999,10.099435353599999,10.099435353599999,0.93,9.7838279988,9.7838279988,9.7838279988,0.949013,9.983849420027079,9.983849420027079,9.983849420027079
62,2022-10-31 20:35:42,61.0,1,10.50959613,10.50959613,10.50959613,bc,0.0,0.0,6592.51964,0.96,10.0892122848,10.0892122848,10.0892122848,0.93,9.7739244009,9.7739244009,9.7739244009,0.949013,9.97374335211969,9.97374335211969,9.97374335211969
63,2022-10-31 20:38:56,62.0,0,0.0,0.0,0.0,None,1.0,1.0,6646.964083999999,0.96,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.949013,0.0,0.0,0.0
64,2022-10-31 20:42:27,63.0,0,0.0,0.0,0.0,None,0.0,0.0,6614.282461000001,0.96,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.949013,0.0,0.0,0.0
65,2022-10-31 20:45:47,64.0,1,137.7087097,137.7087097,137.7087097,mc,0.0,1.0,6638.112589,0.96,132.200361312,132.200361312,132.200361312,0.93,128.06910002100003,128.06910002100003,128.06910002100003,0.949013,130.6873557185261,130.6873557185261,130.6873557185261
66,2022-10-31 20:49:11,65.0,0,484.2929032,484.2929032,484.2929032,pc,1.0,1.0,6615.01964,0.96,464.921187072,464.921187072,464.921187072,0.93,450.39239997600004,450.39239997600004,450.39239997600004,0.949013,459.6002609445416,459.6002609445416,459.6002609445416
67,2022-10-31 20:52:30,66.0,1,497.0403871,497.0403871,497.0403871,pc,0.0,0.0,6623.040472999999,0.96,477.15877161599997,477.15877161599997,477.15877161599997,0.93,462.247560003,462.247560003,462.247560003,0.949013,471.6977888829323,471.6977888829323,471.6977888829323
68,2022-10-31 20:55:58,67.0,0,45.82021935,45.82021935,45.82021935,mc,1.0,1.0,6610.436307,0.96,43.987410576,43.987410576,43.987410576,0.93,42.6128039955,42.6128039955,42.6128039955,0.949013,43.48398382600155,43.48398382600155,43.48398382600155
69,2022-10-31 20:59:03,68.0,0,45.46347097,45.46347097,45.46347097,mc,1.0,1.0,6566.686307,0.96,43.6449321312,43.6449321312,43.6449321312,0.93,42.28102800210001,42.28102800210001,42.28102800210001,0.949013,43.14542497565261,43.14542497565261,43.14542497565261
70,2022-11-02 16:38:30,69.0,0,0.0,0.0,0.0,None,1.0,1.0,6457.727972999999,0.96,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.945616,0.0,0.0,0.0
71,2022-11-02 16:41:15,70.0,0,1.133029161,1.133029161,1.133029161,bc,1.0,1.0,6440.505751000001,0.96,1.0877079945600001,1.0877079945600001,1.0877079945600001,0.93,1.0537171197300002,1.0537171197300002,1.0537171197300002,0.945616,1.071410503108176,1.071410503108176,1.071410503108176
72,2022-11-02 16:45:27,71.0,1,1.11591871,1.11591871,1.11591871,bc,0.0,0.0,6579.811307,0.96,1.0712819616,1.0712819616,1.0712819616,0.93,1.0378044003000002,1.0378044003000002,1.0378044003000002,0.945616,1.0552305868753602,1.0552305868753602,1.0552305868753602
