,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,kgh_ch4_30,kgh_ch4_60,kgh_ch4_90,methane_fraction,meter,qc_discard,qc_discard_strict,altitude_meters
112,2022-10-31 19:10:49,113,1,1190.579226,1190.579226,1190.579226,1142.797313,1142.797313,1142.797313,0.959866667,pc,0,1,11878.54167
113,2022-10-31 19:22:57,114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.959866667,None,0,0,11973.68538
114,2022-10-31 19:33:08,115,0,333.9773419,333.9773419,333.9773419,320.5737179,320.5737179,320.5737179,0.959866667,mc,0,0,11901.97917
115,2022-10-31 19:44:34,116,1,899.1789677,899.1789677,899.1789677,863.0919185,863.0919185,863.0919185,0.959866667,pc,0,0,11966.60335
116,2022-10-31 19:55:46,117,1,405.3530323,405.3530323,405.3530323,389.0848639,389.0848639,389.0848639,0.959866667,pc,0,0,11884.375
117,2022-10-31 20:07:07,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.959866667,None,0,0,11857.91667
118,2022-10-31 20:18:24,119,1,1134.407613,1134.407613,1134.407613,1088.880054,1088.880054,1088.880054,0.959866667,pc,0,0,11940.9375
119,2022-10-31 20:30:05,120,1,336.4997806,336.4997806,336.4997806,322.9949228,322.9949228,322.9949228,0.959866667,mc,0,1,11937.70833
120,2022-10-31 20:38:56,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.959866667,None,1,1,11945.625
121,2022-10-31 20:52:31,122,1,497.0194839,497.0194839,497.0194839,477.0724353,477.0724353,477.0724353,0.959866667,pc,0,0,11913.1891
122,2022-10-31 21:03:34,123,1,44.83323871,44.83323871,44.83323871,43.0339314,43.0339314,43.0339314,0.959866667,mc,0,0,11912.29167
123,2022-10-31 21:14:22,124,0,555.7081935,555.7081935,555.7081935,533.4057714,533.4057714,533.4057714,0.959866667,pc,0,0,11910.34722
