,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
6216,2022-10-29 17:14:40,705.996,pc,0,0.951361,671.657060556,0.92,649.5163200000001,0.92,649.5163200000001
6217,2022-10-29 17:14:41,715.104,pc,0,0.951361,680.322056544,0.92,657.8956800000001,0.92,657.8956800000001
6218,2022-10-29 17:14:42,711.684,pc,0,0.951361,677.068401924,0.92,654.74928,0.92,654.74928
6219,2022-10-29 17:14:43,703.656,pc,0,0.951361,669.4308758159999,0.92,647.36352,0.92,647.36352
6220,2022-10-29 17:14:44,711.9359999999999,pc,0,0.951361,677.3081448959999,0.92,654.9811199999999,0.92,654.9811199999999
6221,2022-10-29 17:14:45,708.048,pc,0,0.951361,673.609253328,0.92,651.40416,0.92,651.40416
6222,2022-10-29 17:14:46,701.28,pc,0,0.951361,667.1704420799999,0.92,645.1776,0.92,645.1776
6223,2022-10-29 17:14:47,703.116,pc,0,0.951361,668.917140876,0.92,646.86672,0.92,646.86672
6224,2022-10-29 17:14:48,709.272,pc,0,0.951361,674.773719192,0.92,652.53024,0.92,652.53024
6225,2022-10-29 17:14:49,708.8040000000001,pc,0,0.951361,674.328482244,0.92,652.0996800000001,0.92,652.0996800000001
6226,2022-10-29 17:14:50,714.528,pc,0,0.951361,679.774072608,0.92,657.36576,0.92,657.36576
6227,2022-10-29 17:14:51,712.692,pc,0,0.951361,678.0273738120001,0.92,655.67664,0.92,655.67664
6228,2022-10-29 17:14:52,707.796,pc,0,0.951361,673.3695103560001,0.92,651.1723200000001,0.92,651.1723200000001
6229,2022-10-29 17:14:53,699.732,pc,0,0.951361,665.697735252,0.92,643.75344,0.92,643.75344
6230,2022-10-29 17:14:54,699.12,pc,0,0.951361,665.11550232,0.92,643.1904000000001,0.92,643.1904000000001
6231,2022-10-29 17:14:55,704.484,pc,0,0.951361,670.218602724,0.92,648.1252800000001,0.92,648.1252800000001
6232,2022-10-29 17:14:56,708.336,pc,0,0.951361,673.883245296,0.92,651.66912,0.92,651.66912
6233,2022-10-29 17:14:57,712.044,pc,0,0.951361,677.410891884,0.92,655.08048,0.92,655.08048
6234,2022-10-29 17:14:58,704.484,pc,0,0.951361,670.218602724,0.92,648.1252800000001,0.92,648.1252800000001
6235,2022-10-29 17:14:59,698.148,pc,0,0.951361,664.190779428,0.92,642.2961600000001,0.92,642.2961600000001
6236,2022-10-29 17:15:00,700.3439999999999,pc,0,0.951361,666.2799681839999,0.92,644.31648,0.92,644.31648
6237,2022-10-29 17:15:01,712.296,pc,0,0.951361,677.650634856,0.92,655.3123200000001,0.92,655.3123200000001
6238,2022-10-29 17:15:02,702.468,pc,0,0.951361,668.300658948,0.92,646.27056,0.92,646.27056
6239,2022-10-29 17:15:03,703.728,pc,0,0.951361,669.499373808,0.92,647.42976,0.92,647.42976
6240,2022-10-29 17:15:04,701.064,pc,0,0.951361,666.964948104,0.92,644.97888,0.92,644.97888
6241,2022-10-29 17:15:05,707.148,pc,0,0.951361,672.753028428,0.92,650.5761600000001,0.92,650.5761600000001
6242,2022-10-29 17:15:06,700.0559999999999,pc,0,0.951361,666.0059762159999,0.92,644.05152,0.92,644.05152
6243,2022-10-29 17:15:07,714.8159999999999,pc,0,0.951361,680.0480645759999,0.92,657.63072,0.92,657.63072
6244,2022-10-29 17:15:08,703.08,pc,0,0.951361,668.8828918800001,0.92,646.8336,0.92,646.8336
6245,2022-10-29 17:15:09,705.24,pc,0,0.951361,670.93783164,0.92,648.8208000000001,0.92,648.8208000000001
6246,2022-10-29 17:15:10,710.424,pc,0,0.951361,675.869687064,0.92,653.5900800000001,0.92,653.5900800000001
6247,2022-10-29 17:15:11,705.636,pc,0,0.951361,671.314570596,0.92,649.18512,0.92,649.18512
6248,2022-10-29 17:15:12,705.4200000000001,pc,0,0.951361,671.1090766200001,0.92,648.9864000000001,0.92,648.9864000000001
6249,2022-10-29 17:15:13,712.872,pc,0,0.951361,678.1986187919999,0.92,655.84224,0.92,655.84224
6250,2022-10-29 17:15:14,702.72,pc,0,0.951361,668.54040192,0.92,646.5024000000001,0.92,646.5024000000001
6251,2022-10-29 17:15:15,705.348,pc,0,0.951361,671.0405786279999,0.92,648.92016,0.92,648.92016
6252,2022-10-29 17:15:16,709.1279999999999,pc,0,0.951361,674.6367232079999,0.92,652.39776,0.92,652.39776
6253,2022-10-29 17:15:17,704.412,pc,0,0.951361,670.150104732,0.92,648.0590400000001,0.92,648.0590400000001
6254,2022-10-29 17:15:18,702.1080000000001,pc,0,0.951361,667.958168988,0.92,645.9393600000001,0.92,645.9393600000001
6255,2022-10-29 17:15:19,699.192,pc,0,0.951361,665.184000312,0.92,643.2566400000001,0.92,643.2566400000001
6256,2022-10-29 17:15:20,699.8399999999999,pc,0,0.951361,665.80048224,0.92,643.8528,0.92,643.8528
6257,2022-10-29 17:15:21,707.148,pc,0,0.951361,672.753028428,0.92,650.5761600000001,0.92,650.5761600000001
6258,2022-10-29 17:15:22,708.5160000000001,pc,0,0.951361,674.0544902760001,0.92,651.8347200000001,0.92,651.8347200000001
6259,2022-10-29 17:15:23,709.416,pc,0,0.951361,674.910715176,0.92,652.66272,0.92,652.66272
6260,2022-10-29 17:15:24,698.508,pc,0,0.951361,664.533269388,0.92,642.6273600000001,0.92,642.6273600000001
6261,2022-10-29 17:15:25,701.568,pc,0,0.951361,667.444434048,0.92,645.44256,0.92,645.44256
