,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
10135,2022-11-07 19:23:45,13.9914,bc,0,0.945616,13.2304917024,0.96,13.431744,0.93,13.012002
10136,2022-11-07 19:23:46,13.98528,bc,0,0.945616,13.22470453248,0.96,13.425868799999998,0.93,13.0063104
10137,2022-11-07 19:23:47,13.98384,bc,0,0.945616,13.223342845440001,0.96,13.424486400000001,0.93,13.004971200000002
10138,2022-11-07 19:23:48,13.98924,bc,0,0.945616,13.228449171840001,0.96,13.429670400000001,0.93,13.009993200000002
10139,2022-11-07 19:23:49,13.995,bc,0,0.945616,13.23389592,0.96,13.435199999999998,0.93,13.01535
10140,2022-11-07 19:23:50,13.99896,bc,0,0.945616,13.23764055936,0.96,13.4390016,0.93,13.019032800000002
10141,2022-11-07 19:23:51,14.00004,bc,0,0.945616,13.238661824640001,0.96,13.4400384,0.93,13.0200372
10142,2022-11-07 19:23:52,14.00076,bc,0,0.945616,13.239342668159999,0.96,13.4407296,0.93,13.020706800000001
10143,2022-11-07 19:23:53,14.00112,bc,0,0.945616,13.23968308992,0.96,13.4410752,0.93,13.0210416
10144,2022-11-07 19:23:54,13.99716,bc,0,0.945616,13.235938450559999,0.96,13.4372736,0.93,13.0173588
10145,2022-11-07 19:23:55,13.99824,bc,0,0.945616,13.23695971584,0.96,13.438310399999999,0.93,13.0183632
10146,2022-11-07 19:23:56,13.99464,bc,0,0.945616,13.233555498240001,0.96,13.4348544,0.93,13.0150152
10147,2022-11-07 19:23:57,13.99572,bc,0,0.945616,13.23457676352,0.96,13.4358912,0.93,13.016019600000002
10148,2022-11-07 19:23:58,13.9842,bc,0,0.945616,13.2236832672,0.96,13.424831999999999,0.93,13.005306000000001
10149,2022-11-07 19:23:59,13.97124,bc,0,0.945616,13.21142808384,0.96,13.4123904,0.93,12.9932532
10150,2022-11-07 19:24:00,13.96296,bc,0,0.945616,13.203598383360001,0.96,13.4044416,0.93,12.9855528
10151,2022-11-07 19:24:01,13.95864,bc,0,0.945616,13.199513322240001,0.96,13.4002944,0.93,12.981535200000001
10152,2022-11-07 19:24:02,13.96008,bc,2,0.945616,13.200875009279999,0.96,13.401676799999999,0.93,12.9828744
10153,2022-11-07 19:24:03,13.95792,bc,0,0.945616,13.19883247872,0.96,13.3996032,0.93,12.9808656
10154,2022-11-07 19:24:04,13.96188,bc,0,0.945616,13.20257711808,0.96,13.4034048,0.93,12.984548400000001
