,Team,Satellite,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Timestamp (hyperspectral technologies only),StartTime,EndTime,SurveyTime,Gas,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindSpeedUpper,WindSpeedLower,WindSpeedUncertaintyType,WindDirection,NumberOfEmissionSourcesReported,Notes,Data source,QC,QC_lax,UnblindingStage,DateTime (UTC),end_release,start_release,gas_kgh_mean,gas_kgh_sigma,meter_sigma,ch4_fraction_km,ch4_fraction_km_sigma,ch4_kgh_mean,ch4_kgh_sigma
174,NJU,Sentinel-2,1,1,1,10/26/22 0:00,18:14:48,18:14:00,18:15:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,1,10/26/22 18:14,10/26/22 18:14,10/26/22 18:09,1100.4492,30.30114833,1.403634184,0.950644,0.001365767,1046.135429,28.87563433
175,NJU,Sentinel-2,7,1,1,11/5/22 18:14,18:14:40,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to personnel shortage,,SE,SE,1,11/5/22 18:14,11/5/22 18:14,11/5/22 18:09,0,0,,,,,
176,NJU,Sentinel-2,2,1,1,11/8/22 0:00,18:24:30,18:24:00,18:25:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,1,11/8/22 18:24,11/8/22 18:24,11/8/22 18:19,1247.43036,18.97181524,1.591110153,0.953370125,0.001319614,1189.262838,18.22515277
177,NJU,Sentinel-2,3,1,1,11/15/22 0:00,18:14:28,18:14:00,18:15:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,1,11/15/22 18:14,11/15/22 18:14,11/15/22 18:09,1575.08796,22.99815942,2.009040765,0.950938875,0.001265674,1497.812373,22.04346207
178,NJU,Sentinel-2,4,1,1,11/18/22 0:00,18:24:19,18:24:00,18:25:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,1,11/18/22 18:24,11/18/22 18:24,11/18/22 18:19,1511.86584,24.98651612,1.928400306,0.946370625,0.005284178,1430.78542,25.02621362
179,NJU,Sentinel-2,5,1,1,11/25/22 0:00,18:14:12,18:14:00,18:15:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_Sentinel-2.xlsx,OK,OK,1,11/25/22 18:14,11/25/22 18:14,11/25/22 18:09,0,0,,,,,
180,NJU,Sentinel-2,6,1,1,11/28/22 0:00,18:17:11,18:17:00,18:18:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,11/28/22 18:17,11/28/22 18:17,11/28/22 18:12,5.3179368,0.020290165,0.006783083,0.9422685,0.000995117,5.010924332,0.020841879
181,NJU,WorldView 3,1,1,1,10/10/22 0:00,18:17:29,18:17:00,18:18:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,10/10/22 18:17,10/10/22 18:17,10/10/22 18:12,99.379836,0.143975763,0.126759995,0.936358125,0.001617428,93.0551169,0.241038879
182,NJU,WorldView 3,2,1,1,10/17/22 0:00,18:27:42,18:27:00,18:28:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,10/17/22 18:27,10/17/22 18:27,10/17/22 18:22,44.636064,4.155707429,0.056933755,0.9390905,0.001958542,41.91730366,3.903930544
183,NJU,WorldView 3,3,1,1,10/22/22 0:00,18:07:19,18:07:00,18:08:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,10/22/22 18:07,10/22/22 18:07,10/22/22 18:02,0,0,,,,,
184,NJU,WorldView 3,4,1,1,10/29/22 0:00,18:17:42,18:17:00,18:18:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,10/29/22 18:17,10/29/22 18:17,10/29/22 18:12,34.7440056,0.112604761,0.044316334,0.953323875,0.004610306,33.12229005,0.197399185
185,NJU,WorldView 3,5,1,1,11/5/22 0:00,18:27:44,18:27:00,18:28:00,,Methane,0,0,0,,0,0,0,,166,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,11/5/22 18:27,11/5/22 18:27,11/5/22 18:22,0,0,,,,,
186,NJU,WorldView 3,6,1,1,11/10/22 0:00,18:08:30,18:08:00,18:09:00,,Methane,494,601,387,0.22,0.5828,0.6842,0.4814,0.11,253,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,11/10/22 18:08,11/10/22 18:08,11/10/22 18:03,1177.85136,18.16812269,1.502361429,0.953674,0.00166258,1123.286218,17.49554438
187,NJU,WorldView 3,7,1,1,11/17/22 0:00,18:18:35,18:18:00,18:19:00,,Methane,360,461,257,0.28,0.7772,0.9758,0.5786,0.14,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,11/17/22 18:18,11/17/22 18:18,11/17/22 18:13,632.96028,2.240287577,0.807347296,0.950938875,0.001265674,601.9065366,2.402024487
188,NJU,WorldView 3,8,1,1,11/22/22 0:00,17:58:39,17:58:00,17:59:00,,Methane,0,0,0,,0,0,0,,,,,2022_DataReporting_WorldView-3.xlsx,OK,OK,1,11/22/22 17:58,11/22/22 17:58,11/22/22 17:53,459.69636,1.222333851,0.586347398,0.941120625,0.000927711,432.6297256,1.345257827
189,NJU,WorldView 3,9,1,1,11/24/22 0:00,18:28:59,18:28:00,18:29:00,,Methane,0,0,0,,0,0,0,,44,,Not among initially listed times ,2022_DataReporting_WorldView-3.xlsx,SE,OK,1,11/24/22 18:28,11/24/22 18:28,11/24/22 18:23,0,0,,,,,
190,NJU,WorldView 3,10,1,1,11/29/22 0:00,18:08:33,18:08:00,18:09:00,,Methane,723,887,560,0.23,0.6128,0.7292,0.4964,0.11,,,,2022_DataReporting_ZY1-02E-AHSI.xlsx,OK,OK,1,11/29/22 18:08,11/29/22 18:08,11/29/22 18:03,1393.29828,19.2454122,1.777166173,0.9422685,0.000995117,1312.86108,18.26420106
191,NJU,ZY1,1,1,1,9/27/22 0:00,18:24:39,18:24:00,18:25:00,,Methane,0,0,0,,0,0,0,,239,,Not among initially listed times ,2022_DataReporting_ZY1-02E-AHSI.xlsx,SE,OK,1,9/27/22 18:24,9/27/22 18:24,9/27/22 18:19,0,0,,,,,
192,NJU,ZY1,2,1,1,10/20/22 0:00,18:30:42,18:30:00,18:31:00,,Methane,799,1085,513,0.36,1.188,1.562,0.814,0.18,,,Releases were canceled by Stanford due to the system malfunction,2022_DataReporting_ZY1-02E-AHSI.xlsx,SE,OK,1,10/20/22 18:30,10/20/22 18:30,10/20/22 18:25,0,0,,,,,
193,NJU,ZY1,3,1,1,10/23/22 0:00,18:27:06,18:27:00,18:28:00,,Methane,0,0,0,,0,0,0,,348,,Not among initially listed times ,2022_DataReporting_ZY1-02E-AHSI.xlsx,SE,OK,1,10/23/22 18:27,10/23/22 18:27,10/23/22 18:22,0,0,,,,,
194,NJU,ZY1,4,1,1,10/26/22 0:00,18:23:36,18:23:00,18:24:00,,Methane,720,861,579,0.2,0.7188,0.8582,0.5794,0.1,330.906951,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,1,10/26/22 18:23,10/26/22 18:23,10/26/22 18:18,1083.25056,29.39166999,1.381697143,0.950644,0.001365767,1029.785645,28.01096958
195,Orbio,Sentinel-2,1,1,1,10/18/22 17:49,17:49:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,OK,1,10/18/22 17:49,10/18/22 17:49,10/18/22 17:44,0,0,0,0.9390905,0,0,0
196,Orbio,Sentinel-2,1,1,1,10/26/22 0:00,18:15:09,,,,Methane,555.371178,706.908641,296.316174,,1.130157277,,,,357.5349823,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,1,10/26/22 18:15,10/26/22 18:15,10/26/22 18:10,1101.36084,30.0630178,1.40479699,0.950644,0.001365767,1047.002074,28.64992717
197,Orbio,Sentinel-2,7,1,1,11/5/22 18:14,18:14:40,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to personnel shortage,,SE,SE,1,11/5/22 18:14,11/5/22 18:14,11/5/22 18:09,0,0,,,,,
198,Orbio,Sentinel-2,2,1,1,11/8/22 0:00,18:25:05,,,,Methane,1085.417275,1244.652432,813.202977,,4.055983492,,,,218.7006264,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,1,11/8/22 18:25,11/8/22 18:25,11/8/22 18:20,1248.2658,19.35652874,1.592175765,0.953370125,0.001319614,1190.059322,18.58938528
199,Orbio,Sentinel-2,3,1,1,11/15/22 0:00,18:15:08,,,,Methane,1252.662985,1493.419972,841.086197,,2.108561519,,,,312.2766792,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,1,11/15/22 18:15,11/15/22 18:15,11/15/22 18:10,1572.92832,22.22470889,2.006286122,0.950938875,0.001265674,1495.758687,21.31345984
200,Orbio,Sentinel-2,4,1,1,11/18/22 0:00,18:25:03,,,,Methane,901.589319,1081.436392,594.138717,,1.952276578,,,,257.9576787,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,1,11/18/22 18:25,11/18/22 18:25,11/18/22 18:20,1509.33504,22.36887214,1.925172245,0.946370625,0.005284178,1428.390345,22.69507452
201,Orbio,Sentinel-2,5,1,1,11/25/22 0:00,18:15:05,,,,Methane,0,-,-,,3.096761402,,,,14.32089265,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,1,11/25/22 18:15,11/25/22 18:15,11/25/22 18:10,0,0,,,,,
202,Orbio,Sentinel-2,6,1,1,11/28/22 0:00,18:25:01,,,,Methane,0,-,-,,2.731787401,,,,,,,2022_OrbioEarth_satellite_report.xlsx,OK,OK,1,11/28/22 18:25,11/28/22 18:25,11/28/22 18:20,5.2533396,0.027199119,0.006700688,0.9422685,0.000995117,4.950056425,0.026907853
0,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 - 10/26/2022,1,1,10/18/22 17:49,17:49:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,OK,2,10/18/22 17:49,10/18/22 17:49,10/18/22 17:44,0,0,0,0.9390905,0,0,0
1,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 - 10/26/2022,1,1,10/26/22 18:14,10/26/22 18:14,,,,Methane,0,,,,,,,,,,,DataReportingTemplate_AerialAppendix_GHGSat_S2_Stage2.xlsx,OK,OK,2,10/26/22 18:14,10/26/22 18:14,10/26/22 18:09,1100.4492,30.30114833,1.403634184,0.950644,0.001365767,1046.135429,28.87563433
2,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 - 10/26/2022,1,1,11/5/22 18:14,18:14:40,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to personnel shortage,,SE,SE,2,11/5/22 18:14,11/5/22 18:14,11/5/22 18:09,0,0,,,,,
3,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 – 11/08/2022,1,1,11/8/22 18:24,11/8/22 18:24,,,,Methane,521,876,166,,0.59,,,,,,,DataReportingTemplate_AerialAppendix_GHGSat_S2_Stage2.xlsx,OK,OK,2,11/8/22 18:24,11/8/22 18:24,11/8/22 18:19,1247.43036,18.97181524,1.591110153,0.953370125,0.001319614,1189.262838,18.22515277
4,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 – 11/15/2022,1,1,11/15/22 18:14,11/15/22 18:14,,,,Methane,1187,1543,831,,2.21,,,,,,,DataReportingTemplate_AerialAppendix_GHGSat_S2_Stage2.xlsx,OK,OK,2,11/15/22 18:14,11/15/22 18:14,11/15/22 18:09,1575.08796,22.99815942,2.009040765,0.950938875,0.001265674,1497.812373,22.04346207
5,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 – 11/18/2022,1,1,11/18/22 18:24,11/18/22 18:24,,,,Methane,1244,1667,821,,2.8,,,,,,,DataReportingTemplate_AerialAppendix_GHGSat_S2_Stage2.xlsx,OK,OK,2,11/18/22 18:24,11/18/22 18:24,11/18/22 18:19,1511.86584,24.98651612,1.928400306,0.946370625,0.005284178,1430.78542,25.02621362
6,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 – 11/25/2022,1,1,11/25/22 18:14,11/25/22 18:14,,,,Methane,0,,,,,,,,,,,DataReportingTemplate_AerialAppendix_GHGSat_S2_Stage2.xlsx,OK,OK,2,11/25/22 18:14,11/25/22 18:14,11/25/22 18:09,0,0,,,,,
7,GHGSat,Sentinel-2,94e765d9-f8fd-49b0-9851-57cbd7dcb4b6 – 11/28/2022,1,1,11/28/22 18:24,11/28/22 18:24,,,,Methane,0,,,,,,,,,,,DataReportingTemplate_AerialAppendix_GHGSat_S2_Stage2.xlsx,OK,OK,2,11/28/22 18:24,11/28/22 18:24,11/28/22 18:19,5.2571736,0.027426929,0.006705579,0.9422685,0.000995117,4.953669082,0.027114196
8,GHGSat,GHGSat CX,,1,1,10/11/22 20:51,20:51:00,NT,NT,NT,Methane,NT,NT,NT,NT,NT,NT,NT,NT,NT,,Instrument not tasked; Stanford conducted release,,NT,NT,2,10/11/22 20:51,10/11/22 20:51,10/11/22 20:46,33.7022292,2.953645037,0.042977619,0.936358125,0.001617428,31.55735614,2.766499383
9,GHGSat,GHGSat CX,,1,1,10/13/22 20:53,20:53:00,NT,NT,NT,Methane,NT,NT,NT,NT,NT,NT,NT,NT,NT,,Instrument not tasked; Stanford conducted release,,NT,NT,2,10/13/22 20:53,10/13/22 20:53,10/13/22 20:48,107.210136,0.181475657,0.136747622,0.9390905,0.001958542,100.6800202,0.29937385
10,GHGSat,GHGSat CX,,1,1,10/19/22 20:59,20:59:00,NT,NT,NT,Methane,NT,NT,NT,NT,NT,NT,NT,NT,NT,,Instrument not tasked; Stanford conducted release,,NT,NT,2,10/19/22 20:59,10/19/22 20:59,10/19/22 20:54,132.563463,3.7813809,0.16908605,0.946018,0.002406931,125.4074221,3.595016282
11,GHGSat,GHGSat CX,,1,1,10/21/22 21:00,21:00:24,Excluded,Excluded,Excluded,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Stanford cancelled; troubleshooting system pressure,,SE,SE,2,10/21/22 21:00,10/21/22 21:00,10/21/22 20:55,0,0,,,,,
12,GHGSat,GHGSat CX,,1,1,10/22/22 17:02,17:02:13,Excluded,Excluded,Excluded,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Stanford cancelled; troubleshooting system pressure,,SE,SE,2,10/22/22 17:02,10/22/22 17:02,10/22/22 16:57,0,0,,,,,
13,GHGSat,GHGSat CX,,1,1,10/28/22 20:54,20:54:01,NT,NT,NT,Methane,NT,NT,NT,NT,NT,NT,NT,NT,NT,,Instrument not tasked; Stanford conducted release,,NT,NT,2,10/28/22 20:54,10/28/22 20:54,10/28/22 20:49,116.96124,0.247304082,0.149185255,0.950293875,0.001361713,111.14755,0.317325238
14,GHGSat,GHGSat CX,Db79065-1,1,1,11/8/22 20:51,11/8/22 20:51,,,,Methane,232,276,188,,1.48,,,,,,,DataReportingTemplate_AerialAppendix_GHGSat DATA.SAT_Stage2.xlsx,OK,OK,2,11/8/22 20:51,11/8/22 20:51,11/8/22 20:46,421.37934,0.993168925,0.537473648,0.953370125,0.001319614,401.730474,1.211736422
15,GHGSat,GHGSat CX,LbCV065-2,1,1,11/14/22 0:00,11/14/22 20:54,,,,Methane,,,,,,,,,,,Thin Clouds throughout the observation make emission detection impossible,DataReportingTemplate_AerialAppendix_GHGSat DATA.SAT_Stage2.xlsx,OE,OE,2,11/14/22 20:54,11/14/22 20:54,11/14/22 20:49,124.514748,0.148377701,0.158819832,0.953894125,0.002032185,118.7738866,0.327126567
16,GHGSat,GHGSat CX,DbE8065-3,1,1,11/16/22 0:00,11/16/22 20:57,,,,Methane,0,,,,,,,,,,No Emissions Detected,DataReportingTemplate_AerialAppendix_GHGSat DATA.SAT_Stage2.xlsx,OK,OK,2,11/16/22 20:57,11/16/22 20:57,11/16/22 20:52,0,0,0,0.950938875,0,0,0
17,GHGSat,GHGSat CX,-4,1,1,11/21/22 0:00,11/21/22 16:55,,,,Methane,,,,,,,,,,,Single event upset onboard the Payload – Observation was not taken,DataReportingTemplate_AerialAppendix_GHGSat DATA.SAT_Stage2.xlsx,IM,IM,2,11/21/22 16:55,11/21/22 16:55,11/21/22 16:50,626.3286,1.793436898,0.79888852,0.941120625,0.000927711,589.4507635,1.936932163
18,GHGSat,GHGSat CX,LbK6065-5,1,1,11/22/22 0:00,11/22/22 21:00,,,,Methane,,,,,,,,,,,"Thin clouds pass over the release site, severely reducing instrument sensitivity.",DataReportingTemplate_AerialAppendix_GHGSat DATA.SAT_Stage2.xlsx,OE,OE,2,11/22/22 21:00,11/22/22 21:00,11/22/22 20:55,242.497992,0.463245098,0.309308663,0.941120625,0.000927711,228.2198618,0.570453697
19,GHGSat,GHGSat CX,-6,1,1,11/28/22 0:00,11/28/22 16:59,,,,Methane,,,,,,,,,,,Fully Overcast,DataReportingTemplate_AerialAppendix_GHGSat DATA.SAT_Stage2.xlsx,OE,OE,2,11/28/22 16:59,11/28/22 16:59,11/28/22 16:54,140.976516,0.134419878,0.179816985,0.9422685,0.000995117,132.8377303,0.253834502
20,Kayrros,EnMap,1,1,1,11/12/22 0:00,18:37:00,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_EnMAP.xlsx,OK,OK,2,11/12/22 18:37,11/12/22 18:37,11/12/22 18:32,0,0,,,,,
21,Kayrros,EnMap,2,1,1,11/13/22 0:00,19:02:08,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_EnMAP.xlsx,OK,OK,2,11/13/22 19:02,11/13/22 19:02,11/13/22 18:57,0,0,,,,,
22,Kayrros,EnMap,3,1,1,11/16/22 0:00,18:40:50,,,,Methane,1818,2340,1296,standard deviation,4.61,5,4.22,standard deviation,355,,,Kayrros_2022_Wind_Unblinded_EnMAP.xlsx,OK,OK,2,11/16/22 18:40,11/16/22 18:40,11/16/22 18:35,1148.88996,15.38034439,1.465420867,0.950938875,0.001265674,1092.524126,14.76378855
23,Kayrros,EnMap,4,1,1,11/20/22 0:00,18:44:37,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_EnMAP.xlsx,OK,OK,2,11/20/22 18:44,11/20/22 18:44,11/20/22 18:39,0,0,,,,,
24,Kayrros,EnMap,5,1,1,11/24/22 0:00,18:48:24,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_EnMAP.xlsx,OK,OK,2,11/24/22 18:48,11/24/22 18:48,11/24/22 18:43,0,0,,,,,
25,Kayrros,GF5,1,1,1,9/18/22 0:00,18:19:41,,,,Methane,0,,,,,,,,,,Not among initially listed times ,Kayrros_2022_Wind_Unblinded_GF5.xlsx,SE,OK,2,9/18/22 18:19,9/18/22 18:19,9/18/22 18:14,0,0,,,,,
26,Kayrros,GF5,2,1,1,11/15/22 0:00,18:21:44,,,,Methane,1605,2312,898,standard deviation,2.2,2.44,1.96,standard deviation,21,,,Kayrros_2022_Wind_Unblinded_GF5.xlsx,OK,OK,2,11/15/22 18:21,11/15/22 18:21,11/15/22 18:16,1094.809164,695.7815869,1.399738354,0.950938875,0.00093238,1041.096595,661.6478858
27,Kayrros,LandSat,1,1,1,10/10/22 0:00,17:58:31,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,10/10/22 17:58,10/10/22 17:58,10/10/22 17:53,0,0,0,0.936358125,0,0,0
28,Kayrros,LandSat,2,1,1,10/17/22 0:00,04:33.3,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,10/17/22 18:04,10/17/22 18:04,10/17/22 17:59,0,0,0,0.9390905,0,0,0
29,Kayrros,LandSat,2,1,1,10/18/22 17:58,17:58:14,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,SE,2,10/18/22 17:58,10/18/22 17:58,10/18/22 17:53,0,0,0,0.9390905,0,0,0
30,Kayrros,LandSat,3,1,1,10/25/22 0:00,04:27.9,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,10/25/22 18:04,10/25/22 18:04,10/25/22 17:59,1036.01616,27.15076739,1.321449184,0.950644,0.001365767,984.8825464,25.8799763
31,Kayrros,LandSat,,,,10/26/22 17:58,17:58:34,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,SE,SE,2,10/26/22 17:58,10/26/22 17:58,10/26/22 17:53,77.786952,0.096018222,0.099218051,0.950644,0.001365767,73.9476992,0.168863951
32,Kayrros,LandSat,4,1,1,11/2/22 0:00,04:39.4,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,11/2/22 18:04,11/2/22 18:04,11/2/22 17:59,795.414,14.7902663,1.014558673,0.95034125,0.002693054,755.914735,14.25074441
33,Kayrros,LandSat,5,1,1,11/3/22 0:00,58:13.7,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,11/3/22 17:58,11/3/22 17:58,11/3/22 17:53,1370.18808,20.54988735,1.747688878,0.95034125,0.002693054,1302.146253,19.94422982
34,Kayrros,LandSat,6,1,1,11/10/22 0:00,04:28.3,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,11/10/22 18:04,11/10/22 18:04,11/10/22 17:59,1218.16152,23.55479593,1.553777449,0.953674,0.00166258,1161.728969,22.60333368
35,Kayrros,LandSat,7,1,1,11/11/22 0:00,58:25.4,,,,Methane,653,1012,294,standard deviation,1.43,1.63,1.23,standard deviation,332,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,11/11/22 17:58,11/11/22 17:58,11/11/22 17:53,1453.8246,24.52295965,1.854368112,0.953894125,0.002032185,1386.794745,23.64440016
36,Kayrros,LandSat,8,1,1,11/18/22 0:00,04:31.7,,,,Methane,1110,1598,622,standard deviation,2.23,2.47,1.99,standard deviation,124,,,Kayrros_2022_Wind_Unblinded_Landsat.xlsx,OK,OK,2,11/18/22 18:04,11/18/22 18:04,11/18/22 17:59,1558.76112,24.44703902,1.988215714,0.946370625,0.005284178,1475.165735,24.63041633
37,Kayrros,LandSat,8,1,1,11/19/22 17:58,17:58:20,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Not among initially listed times ,,SE,SE,2,11/19/22 17:58,11/19/22 17:58,11/19/22 17:53,0,0,,,,,
38,Kayrros,LandSat,8,1,1,11/27/22 17:58,17:58:04,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Not among initially listed times ,,SE,SE,2,11/27/22 17:58,11/27/22 17:58,11/27/22 17:53,0,0,,,,,
39,Kayrros,PRISMA,1,1,1,10/15/22 0:00,18:16:16,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Full_Blind_PRISMA.xlsx,OK,OK,2,10/15/22 18:16,10/15/22 18:16,10/15/22 18:11,0,0,,,,,
40,Kayrros,PRISMA,2,1,1,10/21/22 0:00,18:19:36,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Full_Blind_PRISMA.xlsx,OK,OK,2,10/21/22 18:19,10/21/22 18:19,10/21/22 18:14,0,0,,,,,
41,Kayrros,PRISMA,3,1,1,10/27/22 0:00,18:23:02,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Full_Blind_PRISMA.xlsx,OK,OK,2,10/27/22 18:23,10/27/22 18:23,10/27/22 18:18,565.81452,4.419593552,0.721702194,0.950644,0.001365767,537.8881786,4.326678846
42,Kayrros,PRISMA,4,1,1,11/7/22 0:00,18:13:11,,,,Methane,627,1011,243,standard deviation,1.26,1.52,1,standard deviation,186,,,Kayrros_2022_Full_Blind_PRISMA.xlsx,OK,OK,2,11/7/22 18:13,11/7/22 18:13,11/7/22 18:08,435.32724,1.179450361,0.555264337,0.95034125,0.002693054,413.7094334,1.705654489
43,Kayrros,PRISMA,5,1,1,11/25/22 0:00,18:23:04,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Full_Blind_PRISMA.xlsx,OK,OK,2,11/25/22 18:23,11/25/22 18:23,11/25/22 18:18,0,0,,,,,
44,Kayrros,PRISMA,6,1,1,11/30/22 0:00,18:09:54,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Full_Blind_PRISMA.xlsx,OK,OK,2,11/30/22 18:09,11/30/22 18:09,11/30/22 18:04,1060.32216,57.77922832,1.352451735,0.9422685,0.000995117,999.1081712,54.46868041
45,Kayrros,Sentinel-2,1,1,1,10/18/22 17:49,17:49:00,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to system malfunction,,OK,OK,2,10/18/22 17:49,10/18/22 17:49,10/18/22 17:44,0,0,0,0.9390905,0,0,0
46,Kayrros,Sentinel-2,1,1,1,10/26/22 0:00,15:09.4,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Full_Blind_Sentinel-2.xlsx,OK,OK,2,10/26/22 18:15,10/26/22 18:15,10/26/22 18:10,1101.36084,30.0630178,1.40479699,0.950644,0.001365767,1047.002074,28.64992717
47,Kayrros,Sentinel-2,7,1,1,11/5/22 18:14,18:14:40,,,,Methane,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,Excluded,,Release cancelled by Stanford due to personnel shortage,,SE,SE,2,11/5/22 18:14,11/5/22 18:14,11/5/22 18:09,0,0,,,,,
48,Kayrros,Sentinel-2,2,1,1,11/8/22 0:00,25:05.9,,,,Methane,0,,,,,,,,,,,Kayrros_2022_Full_Blind_Sentinel-2.xlsx,OK,OK,2,11/8/22 18:25,11/8/22 18:25,11/8/22 18:20,1248.30192,19.3422982,1.592221837,0.953370125,0.001319614,1190.093758,18.57592505
49,Kayrros,Sentinel-2,3,1,1,11/15/22 0:00,15:08.7,,,,Methane,1524,2333,715,standard deviation,1.31,1.39,1.23,standard deviation,5,,,Kayrros_2022_Full_Blind_Sentinel-2.xlsx,OK,OK,2,11/15/22 18:15,11/15/22 18:15,11/15/22 18:10,1572.86976,22.14754504,2.006211429,0.950938875,0.001265674,1495.703,21.24068721
50,Kayrros,Sentinel-2,4,1,1,11/18/22 0:00,25:03.5,,,,Methane,685,1125,245,standard deviation,1.05,1.23,0.87,standard deviation,132,,,Kayrros_2022_Full_Blind_Sentinel-2.xlsx,OK,OK,2,11/18/22 18:25,11/18/22 18:25,11/18/22 18:20,1509.33504,22.36887214,1.925172245,0.946370625,0.005284178,1428.390345,22.69507452
